1	 0.600	 0	 0	 0	 0	 0	 0
1	 0.100	 0	 0	 0	 0	 1	 0
1	 0.150	 0	 0	 0	 0	 1	 0
1	 0.150	 0	 1	 0	 5	 0	 0
1	 0.150	 0	 0	 0	 0	 1	 0
1	 0.150	 7	 0	 5	 0	 1	 0
1	 0.450	 0	 0	 0	 0	 1	 0
1	 0.300	 0	 0	 0	 0	 1	 0
1	 0.300	 0	 0	 0	 0	 1	 0
1	 0.150	 0	 0	 0	 0	 1	 0
1	 0.300	 0	 0	 0	 0	 0	 0
1	 0.150	 0	 0	 0	 0	 1	 0
2	 0.150	 0	 1	 0	 5	 0	 0
2	 0.150	 0	 5	 0	 5	 1	 0
2	 0.150	 0	 4	 0	 5	 0	 0
2	 0.150	 0	 0	 0	 0	 1	 0
2	 0.150	 0	 0	 0	 0	 1	 0
2	 0.600	 0	 0	 0	 0	 0	 0
2	 0.150	 0	 0	 0	 0	 1	 0
2	 0.150	 0	 1	 0	 5	 0	 0
2	 0.150	 0	 0	 0	 0	 1	 0
2	 0.300	 0	 5	 0	 5	 1	 0
2	 0.150	 5	 0	 5	 0	 0	 0
3	 0.300	 5	 1	 5	 5	 0	 0
3	 0.150	 5	 0	 5	 0	 1	 0
3	 0.150	 0	 4	 0	 5	 0	 0
3	 0.150	 0	 0	 0	 0	 1	 0
3	 0.150	 0	 0	 0	 0	 1	 0
3	 0.300	 0	 1	 0	 5	 0	 0
4	 0.600	 0	 0	 0	 0	 0	 0
-1	 0.600	 1	 1	 1	 1	 1	 1
