bpm=100
1	 0.600	 0	 0	 0	 0	 0	 0
1	 0.600	 0	 0	 0	 0	 0	 0
1	 0.600	 0	 0	 0	 0	 0	 0
1	 0.600	 0	 0	 0	 0	 0	 0
2	 0.600	 0	 1	 0	 6	 0	 1
2	 0.600	 1	 0	 6	 0	 0	 1
2	 0.600	 0	 1	 0	 6	 0	 1
2	 0.600	 0	 1	 0	 6	 0	 1
3	 0.600	 1	 0	 6	 0	 0	 1
3	 0.600	 8	 0	 6	 0	 0	 1
3	 0.450	 0	 0	 0	 0	 0	 0
3	 0.450	 0	 1	 0	 6	 0	 0
3	 0.600	 0	 0	 0	 0	 0	 0
3	 0.150	 3	 0	 6	 0	 0	 0
4	 0.300	 0	 1	 0	 6	 0	 0
4	 0.600	 3	 0	 6	 0	 0	 0
4	 0.600	 0	 1	 0	 6	 0	 0
4	 0.600	 0	 1	 0	 6	 0	 0
4	 0.450	 5	 1	 6	 6	 0	 0
5	 0.300	 0	 1	 0	 6	 0	 0
5	 0.450	 3	 0	 6	 0	 0	 0
5	 0.600	 0	 1	 0	 6	 0	 0
5	 0.600	 0	 1	 0	 6	 0	 0
5	 0.450	 5	 1	 6	 6	 0	 0
6	 0.300	 5	 1	 6	 6	 0	 0
6	 0.300	 0	 1	 0	 6	 0	 0
6	 0.300	 3	 0	 6	 0	 0	 0
6	 0.600	 0	 1	 0	 6	 0	 0
6	 0.600	 0	 1	 0	 6	 0	 0
6	 0.450	 1	 0	 6	 0	 0	 0
7	 0.300	 8	 1	 6	 6	 0	 0
7	 0.600	 0	 0	 0	 0	 0	 0
7	 0.300	 1	 0	 0	 6	 0	 0
7	 0.600	 0	 1	 0	 6	 0	 0
7	 0.450	 1	 0	 0	 6	 0	 0
8	 0.450	 0	 1	 0	 6	 0	 0
8	 0.300	 3	 0	 6	 0	 0	 0
8	 0.600	 0	 1	 0	 6	 0	 0
8	 0.600	 1	 0	 0	 6	 0	 0
9	 0.600	 0	 0	 0	 0	 0	 0
-1	 0.600	 1	 1	 1	 1	 1	 1
