1	 0.600	 0	 0	 0	 0	 0	 0
1	 0.447	 8	 0	 5	 0	 1	 1
1	 0.450	 0	 1	 0	 5	 0	 1
1	 0.600	 0	 0	 0	 0	 0	 0
1	 0.150	 4	 0	 5	 0	 0	 1
1	 0.300	 3	 0	 5	 0	 1	 1
1	 0.300	 0	 1	 0	 5	 0	 1
2	 0.450	 3	 0	 5	 0	 0	 1
2	 0.300	 0	 3	 0	 5	 0	 1
2	 0.300	 3	 1	 5	 5	 0	 1
2	 0.450	 0	 0	 0	 0	 1	 1
2	 0.150	 3	 0	 5	 0	 1	 1
2	 0.300	 3	 4	 5	 5	 0	 1
3	 0.450	 3	 4	 5	 5	 0	 1
3	 0.150	 4	 0	 5	 0	 0	 1
3	 0.300	 0	 4	 0	 5	 0	 1
3	 0.150	 3	 0	 5	 0	 0	 1
3	 0.300	 0	 3	 0	 5	 0	 1
3	 0.150	 3	 0	 5	 0	 0	 1
3	 0.300	 0	 4	 0	 5	 0	 1
3	 0.150	 6	 4	 5	 5	 0	 1
3	 0.150	 3	 4	 5	 5	 0	 1
3	 0.300	 3	 0	 5	 0	 0	 1
4	 0.150	 0	 3	 0	 5	 0	 1
4	 0.600	 0	 0	 0	 0	 0	 0
4	 0.150	 3	 4	 5	 5	 0	 1
4	 0.600	 0	 0	 0	 0	 0	 0
4	 0.600	 0	 0	 0	 0	 0	 0
5	 0.450	 7	 6	 5	 5	 0	 1
5	 0.450	 6	 1	 5	 5	 0	 1
5	 0.600	 0	 0	 0	 0	 0	 0
5	 0.150	 0	 4	 0	 5	 0	 1
5	 0.150	 3	 0	 5	 0	 0	 1
5	 0.450	 6	 4	 5	 5	 0	 1
6	 0.150	 4	 0	 5	 0	 0	 1
6	 0.300	 6	 0	 5	 0	 1	 1
6	 0.450	 0	 6	 0	 5	 1	 1
7	 0.600	 0	 0	 0	 0	 0	 0
-1	 0.600	 1	 1	 1	 1	 1	 1
